Codigo_ID,Categoria,Tipo_Pieza,Material,Diametro_mm,Diametro_pulg,Resistencia,Union,Peso_valor,Peso_unidad,Precio_sin_IVA_CLP,Origen_precio,Descripcion
02-03-006-000-630,Fittings,Copla,HDPE,630,24,PN10/PN16,EF,39.2,kg,,,"COPLA HDPE EF DE/DN 630 mm (24"") PN10/PN16"
02-03-006-000-710,Fittings,Copla,HDPE,710,28,PN10/PN16,EF,55.7,kg,,,"COPLA HDPE EF DE/DN 710 mm (28"") PN10/PN16"
02-03-015-000-090,Fittings,Copla Largo,HDPE,90,3,PN10/PN16,EF,0.567,kg,7724.0,Koalition,"COPLA LARGO HDPE EF DE/DN 90 mm (3"") PN10/PN16"
02-03-015-000-110,Fittings,Copla Largo,HDPE,110,4,PN10/PN16,EF,0.843,kg,10713.0,Koalition,"COPLA LARGO HDPE EF DE/DN 110 mm (4"") PN10/PN16"
02-03-015-000-125,Fittings,Copla Largo,HDPE,125,5,PN10/PN16,EF,1.075,kg,17007.0,Koalition,"COPLA LARGO HDPE EF DE/DN 125 mm (5"") PN10/PN16"
02-03-015-000-140,Fittings,Copla Largo,HDPE,140,5 1/2,PN10/PN16,EF,1.339,kg,,,"COPLA LARGO HDPE EF DE/DN 140 mm (5 1/2"") PN10/PN16"
02-03-015-000-160,Fittings,Copla Largo,HDPE,160,6,PN10/PN16,EF,1.822,kg,18957.0,Koalition,"COPLA LARGO HDPE EF DE/DN 160 mm (6"") PN10/PN16"
02-03-015-000-180,Fittings,Copla Largo,HDPE,180,7,PN10/PN16,EF,2.449,kg,29436.0,Koalition,"COPLA LARGO HDPE EF DE/DN 180 mm (7"") PN10/PN16"
02-03-015-000-200,Fittings,Copla Largo,HDPE,200,8,PN10/PN16,EF,3.295,kg,29723.0,Koalition,"COPLA LARGO HDPE EF DE/DN 200 mm (8"") PN10/PN16"
02-03-015-000-225,Fittings,Copla Largo,HDPE,225,9,PN10/PN16,EF,4.366,kg,,,"COPLA LARGO HDPE EF DE/DN 225 mm (9"") PN10/PN16"
02-03-015-000-250,Fittings,Copla Largo,HDPE,250,10,PN10/PN16,EF,5.52,kg,45637.0,Koalition,"COPLA LARGO HDPE EF DE/DN 250 mm (10"") PN10/PN16"
02-03-006-025-032,Fittings,Copla,HDPE,32,1,PN25,EF,0.076,kg,2808.0,Koalition,"COPLA HDPE EF DE/DN 32 mm (1"") PN25"
02-03-006-025-040,Fittings,Copla,HDPE,40,1 1/4,PN25,EF,0.133,kg,3979.0,Koalition,"COPLA HDPE EF DE/DN 40 mm (1 1/4"") PN25"
02-03-006-025-050,Fittings,Copla,HDPE,50,1 1/2,PN25,EF,0.206,kg,3303.0,Koalition,"COPLA HDPE EF DE/DN 50 mm (1 1/2"") PN25"
02-03-006-025-063,Fittings,Copla,HDPE,63,2,PN25,EF,0.319,kg,4082.0,Koalition,"COPLA HDPE EF DE/DN 63 mm (2"") PN25"
02-03-016-010-040,Fittings,Copla LightFit,HDPE,40,1 1/4,PN10,EF,0.098,kg,3979.0,Koalition,"COPLA LIGHTFIT HDPE EF DE/DN 40 mm (1 1/4"") PN10"
02-03-016-010-063,Fittings,Copla LightFit,HDPE,63,2,PN10,EF,0.16,kg,4082.0,Koalition,"COPLA LIGHTFIT HDPE EF DE/DN 63 mm (2"") PN10"
02-03-016-010-075,Fittings,Copla LightFit,HDPE,75,2 1/2,PN10,EF,0.23,kg,6787.0,Koalition,"COPLA LIGHTFIT HDPE EF DE/DN 75 mm (2 1/2"") PN10"
02-03-016-010-090,Fittings,Copla LightFit,HDPE,90,3,PN10,EF,0.352,kg,7724.0,Koalition,"COPLA LIGHTFIT HDPE EF DE/DN 90 mm (3"") PN10"
02-03-016-010-110,Fittings,Copla LightFit,HDPE,110,4,PN10,EF,0.544,kg,10713.0,Koalition,"COPLA LIGHTFIT HDPE EF DE/DN 110 mm (4"") PN10"
02-03-016-010-125,Fittings,Copla LightFit,HDPE,125,5,PN10,EF,0.727,kg,17007.0,Koalition,"COPLA LIGHTFIT HDPE EF DE/DN 125 mm (5"") PN10"
02-03-016-010-140,Fittings,Copla LightFit,HDPE,140,5 1/2,PN10,EF,0.91,kg,,,"COPLA LIGHTFIT HDPE EF DE/DN 140 mm (5 1/2"") PN10"
02-03-016-010-160,Fittings,Copla LightFit,HDPE,160,6,PN10,EF,1.35,kg,18957.0,Koalition,"COPLA LIGHTFIT HDPE EF DE/DN 160 mm (6"") PN10"
02-03-016-010-180,Fittings,Copla LightFit,HDPE,180,7,PN10,EF,1.618,kg,29436.0,Koalition,"COPLA LIGHTFIT HDPE EF DE/DN 180 mm (7"") PN10"
02-03-016-010-200,Fittings,Copla LightFit,HDPE,200,8,PN10,EF,2.1,kg,29723.0,Koalition,"COPLA LIGHTFIT HDPE EF DE/DN 200 mm (8"") PN10"
02-03-016-010-225,Fittings,Copla LightFit,HDPE,225,9,PN10,EF,2.78,kg,,,"COPLA LIGHTFIT HDPE EF DE/DN 225 mm (9"") PN10"
02-03-016-010-250,Fittings,Copla LightFit,HDPE,250,10,PN10,EF,3.728,kg,45637.0,Koalition,"COPLA LIGHTFIT HDPE EF DE/DN 250 mm (10"") PN10"
02-03-016-010-280,Fittings,Copla LightFit,HDPE,280,11,PN10,EF,5.395,kg,,,"COPLA LIGHTFIT HDPE EF DE/DN 280 mm (11"") PN10"
02-03-016-010-315,Fittings,Copla LightFit,HDPE,315,12,PN10,EF,6.802,kg,74839.0,Koalition,"COPLA LIGHTFIT HDPE EF DE/DN 315 mm (12"") PN10"
02-03-016-010-355,Fittings,Copla LightFit,HDPE,355,14,PN10,EF,8.544,kg,,,"COPLA LIGHTFIT HDPE EF DE/DN 355 mm (14"") PN10"
02-03-016-010-400,Fittings,Copla LightFit,HDPE,400,16,PN10,EF,12.0,kg,,,"COPLA LIGHTFIT HDPE EF DE/DN 400 mm (16"") PN10"
02-03-016-010-450,Fittings,Copla LightFit,HDPE,450,18,PN10,EF,11.7,kg,,,"COPLA LIGHTFIT HDPE EF DE/DN 450 mm (18"") PN10"
02-03-016-010-500,Fittings,Copla LightFit,HDPE,500,20,PN10,EF,16.0,kg,,,"COPLA LIGHTFIT HDPE EF DE/DN 500 mm (20"") PN10"
02-03-016-010-560,Fittings,Copla LightFit,HDPE,560,22,PN10,EF,21.5,kg,,,"COPLA LIGHTFIT HDPE EF DE/DN 560 mm (22"") PN10"
02-03-016-010-630,Fittings,Copla LightFit,HDPE,630,24,PN10,EF,30.82,kg,,,"COPLA LIGHTFIT HDPE EF DE/DN 630 mm (24"") PN10"
02-03-016-010-710,Fittings,Copla LightFit,HDPE,710,28,PN10,EF,43.1,kg,,,"COPLA LIGHTFIT HDPE EF DE/DN 710 mm (28"") PN10"
02-03-003-000-020-016,Fittings,Reduccion,HDPE,20-16,1/2-5/8,PN10/PN16,EF,0.053,kg,,,"REDUCCION HDPE EF DE/DN 20-16 mm (1/2""-5/8"") PN10/PN16"
02-03-003-000-025-020,Fittings,Reduccion,HDPE,25-20,3/4-1/2,PN10/PN16,EF,0.064,kg,4943.0,WEB,"REDUCCION HDPE EF DE/DN 25-20 mm (3/4""-1/2"") PN10/PN16"
02-03-003-000-032-020,Fittings,Reduccion,HDPE,32-20,1-1/2,PN10/PN16,EF,0.055,kg,5029.0,WEB,"REDUCCION HDPE EF DE/DN 32-20 mm (1""-1/2"") PN10/PN16"
02-03-003-000-032-025,Fittings,Reduccion,HDPE,32-25,1-3/4,PN10/PN16,EF,0.055,kg,5057.0,WEB,"REDUCCION HDPE EF DE/DN 32-25 mm (1""-3/4"") PN10/PN16"
02-03-003-000-040-025,Fittings,Reduccion,HDPE,40-25,1 1/4-3/4,PN10/PN16,EF,0.093,kg,13469.0,RESCO,"REDUCCION HDPE EF DE/DN 40-25 mm (1 1/4""-3/4"") PN10/PN16"
02-03-003-000-040-032,Fittings,Reduccion,HDPE,40-32,1 1/4-1,PN10/PN16,EF,0.123,kg,6721.0,WEB,"REDUCCION HDPE EF DE/DN 40-32 mm (1 1/4""-1"") PN10/PN16"
02-03-003-000-050-025,Fittings,Reduccion,HDPE,50-25,1 1/2-3/4,PN10/PN16,EF,0.136,kg,,,"REDUCCION HDPE EF DE/DN 50-25 mm (1 1/2""-3/4"") PN10/PN16"
02-03-003-000-050-032,Fittings,Reduccion,HDPE,50-32,1 1/2-1,PN10/PN16,EF,0.225,kg,7261.0,WEB,"REDUCCION HDPE EF DE/DN 50-32 mm (1 1/2""-1"") PN10/PN16"
02-03-003-000-050-040,Fittings,Reduccion,HDPE,50-40,1 1/2-1 1/4,PN10/PN16,EF,0.192,kg,7452.0,WEB,"REDUCCION HDPE EF DE/DN 50-40 mm (1 1/2""-1 1/4"") PN10/PN16"
02-03-003-000-063-032,Fittings,Reduccion,HDPE,63-32,2-1,PN10/PN16,EF,0.225,kg,7516.0,WEB,"REDUCCION HDPE EF DE/DN 63-32 mm (2""-1"") PN10/PN16"
02-03-003-000-063-040,Fittings,Reduccion,HDPE,63-40,2-1 1/4,PN10/PN16,EF,0.31,kg,2268.0,Eurostandard,"REDUCCION HDPE EF DE/DN 63-40 mm (2""-1 1/4"") PN10/PN16"
02-03-003-000-063-050,Fittings,Reduccion,HDPE,63-50,2-1 1/2,PN10/PN16,EF,0.43,kg,2268.0,Eurostandard,"REDUCCION HDPE EF DE/DN 63-50 mm (2""-1 1/2"") PN10/PN16"
02-03-003-000-075-063,Fittings,Reduccion,HDPE,75-63,2 1/2-2,PN10/PN16,EF,0.44,kg,2646.0,Eurostandard,"REDUCCION HDPE EF DE/DN 75-63 mm (2 1/2""-2"") PN10/PN16"
02-03-003-000-090-050,Fittings,Reduccion,HDPE,90-50,3-1 1/2,PN10/PN16,EF,0.44,kg,3360.0,Eurostandard,"REDUCCION HDPE EF DE/DN 90-50 mm (3""-1 1/2"") PN10/PN16"
02-03-003-000-090-063,Fittings,Reduccion,HDPE,90-63,3-2,PN10/PN16,EF,0.486,kg,12607.0,WEB,"REDUCCION HDPE EF DE/DN 90-63 mm (3""-2"") PN10/PN16"
02-03-003-000-090-075,Fittings,Reduccion,HDPE,90-75,3-2 1/2,PN10/PN16,EF,0.627,kg,3360.0,Eurostandard,"REDUCCION HDPE EF DE/DN 90-75 mm (3""-2 1/2"") PN10/PN16"
02-03-003-000-110-063,Fittings,Reduccion,HDPE,110-63,4-2,PN10/PN16,EF,0.627,kg,5040.0,Eurostandard,"REDUCCION HDPE EF DE/DN 110-63 mm (4""-2"") PN10/PN16"
02-03-003-000-110-090,Fittings,Reduccion,HDPE,110-90,4-3,PN10/PN16,EF,0.695,kg,17635.0,WEB,"REDUCCION HDPE EF DE/DN 110-90 mm (4""-3"") PN10/PN16"
02-03-003-000-125-090,Fittings,Reduccion,HDPE,125-90,5-3,PN10/PN16,EF,1.019,kg,16136.0,COTIZACION,"REDUCCION HDPE EF DE/DN 125-90 mm (5""-3"") PN10/PN16"
02-03-003-000-125-110,Fittings,Reduccion,HDPE,125-110,5-4,PN10/PN16,EF,1.025,kg,49677.0,RESCO,"REDUCCION HDPE EF DE/DN 125-110 mm (5""-4"") PN10/PN16"
02-03-003-000-160-090,Fittings,Reduccion,HDPE,160-90,6-3,PN10/PN16,EF,1.44,kg,,,"REDUCCION HDPE EF DE/DN 160-90 mm (6""-3"") PN10/PN16"
02-03-003-000-160-110,Fittings,Reduccion,HDPE,160-110,6-4,PN10/PN16,EF,1.52,kg,29633.0,WEB,"REDUCCION HDPE EF DE/DN 160-110 mm (6""-4"") PN10/PN16"
02-03-003-000-160-125,Fittings,Reduccion,HDPE,160-125,6-5,PN10/PN16,EF,1.57,kg,,,"REDUCCION HDPE EF DE/DN 160-125 mm (6""-5"") PN10/PN16"
02-03-003-000-180-125,Fittings,Reduccion,HDPE,180-125,7-5,PN10/PN16,EF,2.06,kg,,,"REDUCCION HDPE EF DE/DN 180-125 mm (7""-5"") PN10/PN16"
02-03-017-016-032-025,Fittings,Reduccion Espiga,HDPE,32-25,1-3/4,PN16,EF,0.03,kg,,,"REDUCCION ESPIGA HDPE EF DE/DN 32-25 mm (1""-3/4"") PN16"
02-03-017-016-040-032,Fittings,Reduccion Espiga,HDPE,40-32,1 1/4-1,PN16,EF,0.047,kg,,,"REDUCCION ESPIGA HDPE EF DE/DN 40-32 mm (1 1/4""-1"") PN16"
02-03-017-016-050-040,Fittings,Reduccion Espiga,HDPE,50-40,1 1/2-1 1/4,PN16,EF,0.08,kg,,,"REDUCCION ESPIGA HDPE EF DE/DN 50-40 mm (1 1/2""-1 1/4"") PN16"
02-03-017-016-050-032,Fittings,Reduccion Espiga,HDPE,50-32,1 1/2-1,PN16,EF,0.055,kg,,,"REDUCCION ESPIGA HDPE EF DE/DN 50-32 mm (1 1/2""-1"") PN16"
02-03-017-016-063-032,Fittings,Reduccion Espiga,HDPE,63-32,2-1,PN16,EF,0.105,kg,2268.0,Eurostandard,"REDUCCION ESPIGA HDPE EF DE/DN 63-32 mm (2""-1"") PN16"
02-03-017-016-063-040,Fittings,Reduccion Espiga,HDPE,63-40,2-1 1/4,PN16,EF,0.11,kg,2268.0,Eurostandard,"REDUCCION ESPIGA HDPE EF DE/DN 63-40 mm (2""-1 1/4"") PN16"
02-03-017-016-063-050,Fittings,Reduccion Espiga,HDPE,63-50,2-1 1/2,PN16,EF,0.125,kg,2268.0,Eurostandard,"REDUCCION ESPIGA HDPE EF DE/DN 63-50 mm (2""-1 1/2"") PN16"
02-03-017-016-075-040,Fittings,Reduccion Espiga,HDPE,75-40,2 1/2-1 1/4,PN16,EF,0.167,kg,2646.0,Eurostandard,"REDUCCION ESPIGA HDPE EF DE/DN 75-40 mm (2 1/2""-1 1/4"") PN16"
02-03-017-016-075-050,Fittings,Reduccion Espiga,HDPE,75-50,2 1/2-1 1/2,PN16,EF,0.175,kg,2646.0,Eurostandard,"REDUCCION ESPIGA HDPE EF DE/DN 75-50 mm (2 1/2""-1 1/2"") PN16"
02-03-017-016-075-063,Fittings,Reduccion Espiga,HDPE,75-63,2 1/2-2,PN16,EF,0.195,kg,2646.0,Eurostandard,"REDUCCION ESPIGA HDPE EF DE/DN 75-63 mm (2 1/2""-2"") PN16"
02-03-017-016-090-050,Fittings,Reduccion Espiga,HDPE,90-50,3-1 1/2,PN16,EF,0.258,kg,3360.0,Eurostandard,"REDUCCION ESPIGA HDPE EF DE/DN 90-50 mm (3""-1 1/2"") PN16"
02-03-017-016-090-063,Fittings,Reduccion Espiga,HDPE,90-63,3-2,PN16,EF,0.275,kg,3360.0,Eurostandard,"REDUCCION ESPIGA HDPE EF DE/DN 90-63 mm (3""-2"") PN16"
02-03-017-016-090-075,Fittings,Reduccion Espiga,HDPE,90-75,3-2 1/2,PN16,EF,0.32,kg,3360.0,Eurostandard,"REDUCCION ESPIGA HDPE EF DE/DN 90-75 mm (3""-2 1/2"") PN16"
02-03-017-016-110-063,Fittings,Reduccion Espiga,HDPE,110-63,4-2,PN16,EF,0.455,kg,5040.0,Eurostandard,"REDUCCION ESPIGA HDPE EF DE/DN 110-63 mm (4""-2"") PN16"
02-03-017-016-110-075,Fittings,Reduccion Espiga,HDPE,110-75,4-2 1/2,PN16,EF,0.446,kg,5040.0,Eurostandard,"REDUCCION ESPIGA HDPE EF DE/DN 110-75 mm (4""-2 1/2"") PN16"
02-03-017-016-110-090,Fittings,Reduccion Espiga,HDPE,110-90,4-3,PN16,EF,0.505,kg,5040.0,Eurostandard,"REDUCCION ESPIGA HDPE EF DE/DN 110-90 mm (4""-3"") PN16"
02-03-017-016-125-090,Fittings,Reduccion Espiga,HDPE,125-90,5-3,PN16,EF,0.805,kg,,,"REDUCCION ESPIGA HDPE EF DE/DN 125-90 mm (5""-3"") PN16"
02-03-017-016-125-110,Fittings,Reduccion Espiga,HDPE,125-110,5-4,PN16,EF,0.8,kg,,,"REDUCCION ESPIGA HDPE EF DE/DN 125-110 mm (5""-4"") PN16"
02-03-017-016-140-090,Fittings,Reduccion Espiga,HDPE,140-90,5 1/2-3,PN16,EF,0.815,kg,,,"REDUCCION ESPIGA HDPE EF DE/DN 140-90 mm (5 1/2""-3"") PN16"
02-03-017-016-140-110,Fittings,Reduccion Espiga,HDPE,140-110,5 1/2-4,PN16,EF,0.935,kg,,,"REDUCCION ESPIGA HDPE EF DE/DN 140-110 mm (5 1/2""-4"") PN16"
02-03-017-016-140-125,Fittings,Reduccion Espiga,HDPE,140-125,5 1/2-5,PN16,EF,1.0,kg,,,"REDUCCION ESPIGA HDPE EF DE/DN 140-125 mm (5 1/2""-5"") PN16"
02-03-017-016-160-110,Fittings,Reduccion Espiga,HDPE,160-110,6-4,PN16,EF,1.145,kg,,,"REDUCCION ESPIGA HDPE EF DE/DN 160-110 mm (6""-4"") PN16"
02-03-017-016-160-125,Fittings,Reduccion Espiga,HDPE,160-125,6-5,PN16,EF,1.21,kg,,,"REDUCCION ESPIGA HDPE EF DE/DN 160-125 mm (6""-5"") PN16"
02-03-017-016-160-140,Fittings,Reduccion Espiga,HDPE,160-140,6-5 1/2,PN16,EF,1.24,kg,,,"REDUCCION ESPIGA HDPE EF DE/DN 160-140 mm (6""-5 1/2"") PN16"
02-03-017-016-180-125,Fittings,Reduccion Espiga,HDPE,180-125,7-5,PN16,EF,1.422,kg,,,"REDUCCION ESPIGA HDPE EF DE/DN 180-125 mm (7""-5"") PN16"
02-03-017-016-180-140,Fittings,Reduccion Espiga,HDPE,180-140,7-5 1/2,PN16,EF,1.6,kg,,,"REDUCCION ESPIGA HDPE EF DE/DN 180-140 mm (7""-5 1/2"") PN16"
02-03-017-016-180-160,Fittings,Reduccion Espiga,HDPE,180-160,7-6,PN16,EF,1.756,kg,,,"REDUCCION ESPIGA HDPE EF DE/DN 180-160 mm (7""-6"") PN16"
02-03-017-016-200-140,Fittings,Reduccion Espiga,HDPE,200-140,8-5 1/2,PN16,EF,2.002,kg,,,"REDUCCION ESPIGA HDPE EF DE/DN 200-140 mm (8""-5 1/2"") PN16"
02-03-017-016-200-160,Fittings,Reduccion Espiga,HDPE,200-160,8-6,PN16,EF,2.16,kg,,,"REDUCCION ESPIGA HDPE EF DE/DN 200-160 mm (8""-6"") PN16"
02-03-017-016-200-180,Fittings,Reduccion Espiga,HDPE,200-180,8-7,PN16,EF,2.33,kg,,,"REDUCCION ESPIGA HDPE EF DE/DN 200-180 mm (8""-7"") PN16"
02-03-004-000-020-020-020,Fittings,Tee igual,HDPE,20,1/2-1/2-1/2,PN10/PN16,EF,0.063,kg,7902.0,WEB,"TEE IGUAL HDPE EF DE/DN 20-20-20 mm (1/2""-1/2""-1/2"") PN10/PN16"
02-03-004-000-025-025-025,Fittings,Tee igual,HDPE,25,3/4-3/4-3/4,PN10/PN16,EF,0.113,kg,8683.0,WEB,"TEE IGUAL HDPE EF DE/DN 25-25-25 mm (3/4""-3/4""-3/4"") PN10/PN16"
02-03-004-000-032-032-032,Fittings,Tee igual,HDPE,32,1-1-1,PN10/PN16,EF,0.099,kg,10004.0,WEB,"TEE IGUAL HDPE EF DE/DN 32-32-32 mm (1""-1""-1"") PN10/PN16"
02-03-004-000-040-040-040,Fittings,Tee igual,HDPE,40,1 1/4-1 1/4-1 1/4,PN10/PN16,EF,0.176,kg,10695.0,WEB,"TEE IGUAL HDPE EF DE/DN 40-40-40 mm (1 1/4""-1 1/4""-1 1/4"") PN10/PN16"
02-03-004-000-050-050-050,Fittings,Tee igual,HDPE,50,1 1/2-1 1/2-1 1/2,PN10/PN16,EF,0.27,kg,14007.0,WEB,"TEE IGUAL HDPE EF DE/DN 50-50-50 mm (1 1/2""-1 1/2""-1 1/2"") PN10/PN16"
02-03-004-000-063-063-063,Fittings,Tee igual,HDPE,63,2-2-2,PN10/PN16,EF,0.434,kg,6792.0,COTIZACION,"TEE IGUAL HDPE EF DE/DN 63-63-63 mm (2""-2""-2"") PN10/PN16"
02-03-004-000-075-075-075,Fittings,Tee igual,HDPE,75,2 1/2-2 1/2-2 1/2,PN10/PN16,EF,0.63,kg,20956.0,WEB,"TEE IGUAL HDPE EF DE/DN 75-75-75 mm (2 1/2""-2 1/2""-2 1/2"") PN10/PN16"
02-03-004-000-090-090-090,Fittings,Tee igual,HDPE,90,3-3-3,PN10/PN16,EF,1.09,kg,13095.0,COTIZACION,"TEE IGUAL HDPE EF DE/DN 90-90-90 mm (3""-3""-3"") PN10/PN16"
02-03-004-000-110-110-110,Fittings,Tee igual,HDPE,110,4-4-4,PN10/PN16,EF,1.965,kg,34651.0,WEB,"TEE IGUAL HDPE EF DE/DN 110-110-110 mm (4""-4""-4"") PN10/PN16"
02-03-004-000-125-125-125,Fittings,Tee igual,HDPE,125,5-5-5,PN10/PN16,EF,2.95,kg,51357.0,WEB,"TEE IGUAL HDPE EF DE/DN 125-125-125 mm (5""-5""-5"") PN10/PN16"
02-03-004-000-160-160-160,Fittings,Tee igual,HDPE,160,6-6-6,PN10/PN16,EF,4.7,kg,82564.0,WEB,"TEE IGUAL HDPE EF DE/DN 160-160-160 mm (6""-6""-6"") PN10/PN16"
02-03-004-000-180-180-180,Fittings,Tee igual,HDPE,180,7-7-7,PN10/PN16,EF,7.24,kg,106976.0,WEB,"TEE IGUAL HDPE EF DE/DN 180-180-180 mm (7""-7""-7"") PN10/PN16"
02-03-004-000-200-200-200,Fittings,Tee igual,HDPE,200,8-8-8,PN10/PN16,EF,8.8,kg,78578.0,Koalition,"TEE IGUAL HDPE EF DE/DN 200-200-200 mm (8""-8""-8"") PN10/PN16"
02-03-004-000-225-225-225,Fittings,Tee igual,HDPE,225,9-9-9,PN10/PN16,EF,12.2,kg,,,"TEE IGUAL HDPE EF DE/DN 225-225-225 mm (9""-9""-9"") PN10/PN16"
02-03-004-000-250-250-250,Fittings,Tee igual,HDPE,250,10-10-10,PN10/PN16,EF,16.6,kg,151866.0,Koalition,"TEE IGUAL HDPE EF DE/DN 250-250-250 mm (10""-10""-10"") PN10/PN16"
02-03-005-000-025-020-025,Fittings,Tee reduccion,HDPE,25-20-25,3/4-1/2-3/4,PN10/PN16,EF,0.107,kg,,,"TEE RED. HDPE EF DE/DN 25-20-25 mm (3/4""-1/2""-3/4"") PN10/PN16"
02-03-005-000-025-032-025,Fittings,Tee reduccion,HDPE,25-32-25,3/4-1-3/4,PN10/PN16,EF,0.115,kg,,,"TEE RED. HDPE EF DE/DN 25-32-25 mm (3/4""-1""-3/4"") PN10/PN16"
02-03-005-000-032-020-032,Fittings,Tee reduccion,HDPE,32-20-32,1-1/2-1,PN10/PN16,EF,0.09,kg,7010.0,WEB,"TEE RED. HDPE EF DE/DN 32-20-32 mm (1""-1/2""-1"") PN10/PN16"
02-03-005-000-032-025-032,Fittings,Tee reduccion,HDPE,32-25-32,1-3/4-1,PN10/PN16,EF,0.099,kg,7030.0,WEB,"TEE RED. HDPE EF DE/DN 32-25-32 mm (1""-3/4""-1"") PN10/PN16"
02-03-005-000-040-020-040,Fittings,Tee reduccion,HDPE,40-20-40,1 1/4-1/2-1 1/4,PN10/PN16,EF,0.16,kg,7554.0,WEB,"TEE RED. HDPE EF DE/DN 40-20-40 mm (1 1/4""-1/2""-1 1/4"") PN10/PN16"
02-03-005-000-040-025-040,Fittings,Tee reduccion,HDPE,40-25-40,1 1/4-3/4-1 1/4,PN10/PN16,EF,0.17,kg,7635.0,WEB,"TEE RED. HDPE EF DE/DN 40-25-40 mm (1 1/4""-3/4""-1 1/4"") PN10/PN16"
02-03-005-000-040-032-040,Fittings,Tee reduccion,HDPE,40-32-40,1 1/4-1-1 1/4,PN10/PN16,EF,0.18,kg,7567.0,WEB,"TEE RED. HDPE EF DE/DN 40-32-40 mm (1 1/4""-1""-1 1/4"") PN10/PN16"
02-03-005-000-050-020-050,Fittings,Tee reduccion,HDPE,50-20-50,1 1/2-1/2-1 1/2,PN10/PN16,EF,0.24,kg,9450.0,Eurostandard,"TEE RED. HDPE EF DE/DN 50-20-50 mm (1 1/2""-1/2""-1 1/2"") PN10/PN16"
02-03-005-000-050-025-050,Fittings,Tee reduccion,HDPE,50-25-50,1 1/2-3/4-1 1/2,PN10/PN16,EF,0.245,kg,9829.0,WEB,"TEE RED. HDPE EF DE/DN 50-25-50 mm (1 1/2""-3/4""-1 1/2"") PN10/PN16"
02-03-005-000-050-032-050,Fittings,Tee reduccion,HDPE,50-32-50,1 1/2-1-1 1/2,PN10/PN16,EF,0.25,kg,10063.0,WEB,"TEE RED. HDPE EF DE/DN 50-32-50 mm (1 1/2""-1""-1 1/2"") PN10/PN16"
02-03-005-000-050-040-050,Fittings,Tee reduccion,HDPE,50-40-50,1 1/2-1 1/4-1 1/2,PN10/PN16,EF,0.26,kg,10125.0,WEB,"TEE RED. HDPE EF DE/DN 50-40-50 mm (1 1/2""-1 1/4""-1 1/2"") PN10/PN16"
02-03-005-000-063-020-063,Fittings,Tee reduccion,HDPE,63-20-63,2-1/2-2,PN10/PN16,EF,0.365,kg,10940.0,WEB,"TEE RED. HDPE EF DE/DN 63-20-63 mm (2""-1/2""-2"") PN10/PN16"
02-03-005-000-063-032-063,Fittings,Tee reduccion,HDPE,63-32-63,2-1-2,PN10/PN16,EF,0.37,kg,11284.0,WEB,"TEE RED. HDPE EF DE/DN 63-32-63 mm (2""-1""-2"") PN10/PN16"
02-03-005-000-063-040-063,Fittings,Tee reduccion,HDPE,63-40-63,2-1 1/4-2,PN10/PN16,EF,0.384,kg,11406.0,WEB,"TEE RED. HDPE EF DE/DN 63-40-63 mm (2""-1 1/4""-2"") PN10/PN16"
02-03-005-000-063-050-063,Fittings,Tee reduccion,HDPE,63-50-63,2-1 1/2-2,PN10/PN16,EF,0.4,kg,11453.0,WEB,"TEE RED. HDPE EF DE/DN 63-50-63 mm (2""-1 1/2""-2"") PN10/PN16"
02-03-005-000-075-063-075,Fittings,Tee reduccion,HDPE,75-63-75,2 1/2-2-2 1/2,PN10/PN16,EF,0.596,kg,15146.0,WEB,"TEE RED. HDPE EF DE/DN 75-63-75 mm (2 1/2""-2""-2 1/2"") PN10/PN16"
02-03-005-000-090-063-090,Fittings,Tee reduccion,HDPE,90-63-90,3-2-3,PN10/PN16,EF,1.05,kg,24307.0,COTIZACION,"TEE RED. HDPE EF DE/DN 90-63-90 mm (3""-2""-3"") PN10/PN16"
02-03-005-000-110-063-110,Fittings,Tee reduccion,HDPE,110-63-110,4-2-4,PN10/PN16,EF,1.705,kg,16380.0,Eurostandard,"TEE RED. HDPE EF DE/DN 110-63-110 mm (4""-2""-4"") PN10/PN16"
02-03-005-000-110-090-110,Fittings,Tee reduccion,HDPE,110-90-110,4-3-4,PN10/PN16,EF,1.805,kg,16380.0,Eurostandard,"TEE RED. HDPE EF DE/DN 110-90-110 mm (4""-3""-4"") PN10/PN16"
02-03-005-000-125-090-125,Fittings,Tee reduccion,HDPE,125-90-125,5-3-5,PN10/PN16,EF,2.805,kg,,,"TEE RED. HDPE EF DE/DN 125-90-125 mm (5""-3""-5"") PN10/PN16"
02-03-005-000-125-110-125,Fittings,Tee reduccion,HDPE,125-110-125,5-4-5,PN10/PN16,EF,2.859,kg,,,"TEE RED. HDPE EF DE/DN 125-110-125 mm (5""-4""-5"") PN10/PN16"
02-03-005-000-160-090-160,Fittings,Tee reduccion,HDPE,160-90-160,6-3-6,PN10/PN16,EF,4.45,kg,,,"TEE RED. HDPE EF DE/DN 160-90-160 mm (6""-3""-6"") PN10/PN16"
02-03-005-000-160-110-160,Fittings,Tee reduccion,HDPE,160-110-160,6-4-6,PN10/PN16,EF,4.45,kg,,,"TEE RED. HDPE EF DE/DN 160-110-160 mm (6""-4""-6"") PN10/PN16"
